split0_test_rmse,split1_test_rmse,split2_test_rmse,mean_test_rmse,std_test_rmse,rank_test_rmse,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,mean_fit_time,std_fit_time,mean_test_time,std_test_time,params,param_n_epochs,param_n_factors,param_lr_all,param_reg_all
0.8458291751295712,0.84731334520612,0.8464997384867808,0.8465474196074907,0.0006068472190948939,1,0.6495800809020911,0.6506109738299974,0.6501371562072783,0.6501094036464555,0.000421317545070227,1,185.33018128077188,0.23251739676117775,21.207567532857258,2.3212752053215633,"{'n_epochs': 30, 'n_factors': 100, 'lr_all': 0.005, 'reg_all': 0.02}",30,100,0.005,0.02
0.8473044042665387,0.8473146685122188,0.8471265797182883,0.8472485508323486,8.634833788665161e-05,3,0.6513241606076623,0.6512469103704602,0.6512259313207218,0.6512656674329481,4.223836130098969e-05,2,454.17990310986835,283.1945720403803,22.247809569040935,1.2064538049289268,"{'n_epochs': 30, 'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.02}",30,150,0.005,0.02
0.8469826057014177,0.8474457961018099,0.8471953975696278,0.8472079331242851,0.00018930432615553533,2,0.651822398637416,0.6521474338090297,0.6518494938121162,0.6519397754195206,0.00014725271287402723,4,318.53097279866535,1.1076574230808645,18.639732281366985,1.639388433851827,"{'n_epochs': 30, 'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.02}",30,200,0.005,0.02
0.8513867979218397,0.8517151046170628,0.8518577950003099,0.8516532325130708,0.00019719817430048108,6,0.6520350873467959,0.6524820397822118,0.652363377544265,0.6522935015577576,0.00018903899068502912,6,213.0241788228353,0.3069136315119595,20.147870143254597,1.5463589790983598,"{'n_epochs': 35, 'n_factors': 100, 'lr_all': 0.005, 'reg_all': 0.02}",35,100,0.005,0.02
0.8499488888426563,0.8503323472913172,0.8501261943525804,0.8501358101621846,0.00015669384865212653,5,0.6519551325840436,0.652154929291003,0.6519778236926679,0.6520292951892381,8.93184088802555e-05,5,291.4270986715953,0.1421079245200238,18.554027557373047,1.054385902255047,"{'n_epochs': 35, 'n_factors': 150, 'lr_all': 0.005, 'reg_all': 0.02}",35,150,0.005,0.02
0.8486539628769045,0.8485464481941449,0.8482938488277095,0.8484980866329197,0.00015094074457661487,4,0.6520790067557851,0.6518717776443468,0.6516909019498933,0.6518805621166751,0.00015856483490913617,3,369.7645058631897,0.41951471231827486,18.857276519139607,2.5178415948692257,"{'n_epochs': 35, 'n_factors': 200, 'lr_all': 0.005, 'reg_all': 0.02}",35,200,0.005,0.02
